user,check_in_time,lat,lon,loc_id
44249,2010-05-22T23:59:54Z,33.43517547,-111.90249478,309487
44255,2010-03-14T06:10:12Z,33.4828830118,-117.0958793163,331531
44256,2010-02-16T18:40:33Z,32.7849699914,-96.80875808,36196
44256,2010-01-19T19:01:31Z,32.78052562,-96.80430126,324024
44258,2010-02-05T23:07:06Z,33.4936607833,-117.1471215833,512221
44262,2010-02-08T02:25:23Z,33.8046002167,-117.92060725,90121
44272,2010-06-19T00:24:15Z,30.49708895,-98.8216229667,134541
44273,2010-08-29T20:34:40Z,30.3073646792,-97.7399325371,9430
44284,2010-08-15T21:41:06Z,30.2015573297,-97.6671266556,9410
44297,2009-12-28T22:19:49Z,32.76404225,-97.1094262,218943
44298,2010-06-02T23:59:41Z,29.6604602443,-95.5352425575,962168
44298,2010-04-19T21:48:26Z,30.12531,-94.739242,975573
44307,2010-07-11T02:18:46Z,30.2595603167,-97.7305479333,40104
44309,2010-08-01T23:40:21Z,33.0632003847,-96.8966138363,55583
44309,2010-06-26T00:37:02Z,33.0765740538,-96.8216617894,26714
44314,2010-06-12T04:43:53Z,40.76047945,-73.9897875333,197459
44319,2010-09-09T16:20:22Z,34.5912389459,-98.4203445911,245542
44319,2010-08-14T19:54:02Z,26.5265697241,-80.0916087627,1060857
44337,2009-12-24T02:23:16Z,30.2715353433,-97.7547384402,222846
44339,2010-07-10T21:41:06Z,30.3577584214,-97.7316015959,13241
44357,2010-08-26T22:18:16Z,33.87324175,-98.5214984833,149195
44376,2010-08-29T04:37:37Z,35.4930319039,-97.5222980976,47919
44384,2010-09-16T00:37:15Z,32.79383444,-96.79608857,924885
44386,2010-09-04T19:39:05Z,32.8589379787,-97.0025503635,1538367
44398,2010-04-04T15:55:45Z,29.5501732386,-98.4891593456,871201
44408,2010-08-30T20:42:37Z,30.3056418329,-97.707477808,181727
44416,2010-05-26T19:17:51Z,35.1998627048,-101.9214556406,1175406
44428,2010-09-26T18:21:48Z,32.8631635,-96.8059594667,530590
44428,2010-09-09T21:01:23Z,32.8602132667,-96.7682830667,75826
44431,2010-06-11T17:40:10Z,30.3247425333,-97.7274499333,63267
44432,2010-07-06T01:39:54Z,30.2257927019,-97.7614331245,67283
44437,2010-07-06T17:43:20Z,32.97006545,-96.9956566667,66493
44458,2010-08-12T14:29:51Z,32.8786397833,-97.2888386333,407513
44467,2010-07-13T18:19:09Z,32.7301286341,-97.7872807219,456668
44491,2010-07-27T00:28:44Z,32.80506396,-96.80967211,1330899
44492,2010-08-03T20:43:56Z,34.1898004,-84.7747787833,304062
44497,2010-06-24T14:38:28Z,32.7889131229,-96.7757317237,784462
44498,2010-09-18T22:17:13Z,36.0743118333,-115.0715465833,262728
44500,2010-09-25T02:26:42Z,34.8791232539,-82.3179602623,56190
44504,2010-09-04T05:42:28Z,34.14875,-117.45466,1934845
44528,2010-03-07T02:51:46Z,28.5985017356,-81.2026977539,387127
44560,2010-10-07T16:46:46Z,30.3708295162,-97.7561947703,380427
44564,2010-04-04T18:53:41Z,59.7402714037,10.2038311958,526797
44569,2009-11-15T02:43:57Z,27.7101613667,-97.3782736667,55719
44571,2010-08-04T21:18:48Z,27.7225259333,-97.3988959667,170791
44579,2010-06-30T12:44:21Z,59.33820587,18.03179186,1362503
44599,2010-08-18T23:28:37Z,34.69827245,-118.1393190667,286417
44625,2010-04-12T08:38:58Z,-26.0301826167,28.0114500667,294597
44640,2010-08-20T01:00:46Z,33.6386325813,-84.4371414185,14470
44640,2010-06-30T23:03:11Z,34.8437261833,-82.4042855333,73567
44653,2010-07-12T02:09:36Z,21.3849964857,-157.9402416945,70928
44660,2010-07-10T23:46:31Z,34.216347298,-119.038292943,1421321
44663,2009-12-23T23:05:37Z,34.0979656844,-118.32935474,147012
44674,2010-07-22T17:18:24Z,32.7063861753,-117.1615934372,1468206
44680,2010-09-30T11:06:14Z,1.28619664,103.85299038,288620
44717,2010-07-17T04:48:45Z,34.0695470107,-118.2765877247,150559
44721,2010-07-27T12:48:55Z,38.7814708378,-77.0169818401,196772
44728,2010-07-23T16:49:01Z,39.1528372167,-84.6284430167,236210
44729,2010-08-09T04:12:35Z,21.2779876908,-157.7062833309,293897
44740,2010-08-10T03:24:48Z,20.6488187167,-156.4411533833,839914
44740,2010-05-26T22:41:29Z,20.8847960954,-156.5010380745,845213
44743,2010-09-23T03:43:53Z,35.0848702905,-106.6532436758,57778
44743,2010-09-14T02:53:01Z,35.117542567,-106.549829583,1430208
44757,2010-02-19T01:53:08Z,37.2946148833,-122.0334709667,30910
44757,2010-02-08T16:44:51Z,37.2283618,-121.9811706,265549
44761,2010-10-19T21:42:10Z,34.1388657167,-118.2156084,539802
44769,2010-09-24T18:24:40Z,45.5123897833,-122.6532805333,20968
44788,2010-09-19T23:38:38Z,21.3248769411,-157.8352009615,1051485
44792,2010-10-01T19:17:28Z,34.0271147333,-118.3819759,56811
44792,2010-09-15T22:36:07Z,21.3099161081,-157.8103691339,94070
44796,2010-09-30T16:54:01Z,21.3804062833,-157.7572909333,28583
44796,2010-09-09T04:03:19Z,21.2998105246,-157.8335165977,51838
44797,2010-01-16T23:22:07Z,39.4964819167,-76.3259939,361337
44807,2010-09-23T03:02:24Z,48.628510533,9.34177755,1352226
44807,2010-09-11T07:09:51Z,48.626077883,9.34388725,2905800
44812,2010-06-23T13:53:52Z,29.6919300086,-98.3428609371,301704
44824,2010-07-08T08:21:28Z,37.47794139,126.8875128,1243990
44830,2010-03-06T00:49:29Z,37.5266030527,127.0419202743,651347
44885,2010-07-03T20:50:41Z,33.1986181667,-117.3727894333,30556
44894,2010-08-25T20:01:14Z,33.855862429,-84.592854775,1603033
44896,2010-09-18T18:04:56Z,33.9690086749,-84.4125543426,358534
44896,2010-04-29T15:33:46Z,34.0642227333,-84.0741840667,402892
44896,2010-03-11T23:29:12Z,33.9735801533,-84.4923383183,553098
44905,2010-02-27T07:17:37Z,57.6849813544,11.9173648777,618380
44936,2010-07-15T09:55:49Z,53.5622268167,9.96752155,1182770
44941,2010-09-06T13:04:56Z,62.4132032167,17.29685605,491976
44941,2010-09-03T17:40:30Z,62.44715982,17.33652275,2466360
44942,2010-03-01T06:04:58Z,59.3383766634,17.9392790794,61016
44951,2010-10-18T10:19:24Z,59.2534295333,17.85054645,484071
44952,2010-06-24T07:38:16Z,59.347618139,18.0400393886,77927
44958,2010-10-06T11:59:20Z,55.62896637,13.04175911,943741
44960,2010-09-10T10:56:49Z,59.3350553909,18.0749559402,134221
44960,2010-07-19T18:25:17Z,58.858870317,16.225232067,1433814
44963,2010-07-11T16:29:46Z,59.3143653646,18.0767476559,78316
45056,2010-09-12T07:23:46Z,48.742068,9.122372,1561048
45072,2010-06-08T08:53:49Z,41.3946464478,2.1705937386,1038286
45072,2010-05-07T11:37:15Z,41.3966504888,2.1682226658,1076239
45077,2010-09-18T16:21:59Z,35.9443622167,-78.5047919667,30282
45083,2010-03-19T00:43:42Z,34.3279953667,-112.11738015,475413
45084,2010-03-25T11:05:45Z,54.5960485624,-5.9340119362,567967
45087,2010-10-05T14:07:06Z,35.0969831833,-80.95758135,179003
45111,2010-10-16T12:13:58Z,41.42751437,2.18647152,1059317
45115,2010-10-19T07:01:06Z,40.407496068,-3.69766819,1257407
45125,2010-06-10T12:15:45Z,18.4490758181,-66.0746526718,823101
45128,2010-04-08T12:05:20Z,28.0129308167,-82.3538612167,801094
45132,2010-10-07T15:52:33Z,39.9117118167,-86.11992845,1053945
45135,2010-09-14T23:39:31Z,18.23693639,-66.04109346,151774
45136,2010-03-12T18:41:23Z,30.2646273022,-97.7419817448,689421
45139,2010-03-29T02:01:33Z,18.4374157482,-66.004679203,66626
45143,2010-08-27T14:00:47Z,18.2369124334,-66.0405135155,71707
45143,2010-03-03T19:55:41Z,18.4247638776,-66.0714125633,67786
45160,2010-03-19T01:12:19Z,33.8974303007,-84.0049892664,740417
45165,2010-07-18T21:57:07Z,40.760658,-73.999375,907815
45189,2010-09-09T21:13:54Z,26.1560261597,-80.1178113921,40423
45190,2010-10-16T17:36:55Z,36.0879333525,-115.1768875122,200504
45202,2010-09-24T20:32:25Z,51.446286733,7.000358083,1206921
45203,2010-01-17T02:23:36Z,52.1665026637,4.4823789597,31140
45219,2010-10-14T12:35:49Z,59.6178993993,16.582660675,362925
45220,2010-04-26T00:37:55Z,33.2103815333,-87.56705355,150531
45236,2010-06-29T23:14:27Z,25.7496904145,-80.2596437931,38015
45243,2010-06-26T22:46:44Z,28.37337255,-81.5028905833,447380
45243,2010-06-24T23:18:41Z,27.9704969,-81.883220325,1333331
45244,2010-09-27T21:20:40Z,34.969520417,-82.442677633,1379489
45246,2010-09-03T22:31:23Z,48.0802489,-123.1021114667,203219
45248,2010-09-16T20:51:42Z,57.7214146034,12.0210492611,541551
45251,2010-09-08T08:12:14Z,48.1288438667,11.5685082167,124588
45291,2010-05-16T16:43:48Z,51.9840873667,5.9174643667,1126730
45292,2010-06-12T16:45:47Z,55.591308,13.008944,60596
45347,2010-07-18T16:10:47Z,60.1346192,11.1718550333,1073832
45372,2010-10-06T07:56:17Z,52.311904888,4.939613947,4907866
45378,2010-08-21T21:26:41Z,50.2147729798,-5.4798924923,1273004
45412,2010-10-09T02:50:04Z,38.5843062401,-121.2839716673,1584355
45413,2010-04-11T17:23:48Z,59.3607187886,17.9707456874,652852
45447,2010-05-04T13:26:10Z,50.7010070862,7.1375701852,508692
45458,2010-08-15T14:11:43Z,48.865837333,2.3379975,1228200
45513,2010-08-13T11:03:06Z,50.7951583648,-1.1043353874,517550
45544,2010-08-29T19:00:31Z,42.91175852,-2.71559733,2729694
45559,2010-09-22T18:23:30Z,59.3339127302,18.074644804,4207223
45564,2010-08-27T14:02:33Z,37.207427,-93.292328,9738
45564,2010-07-29T05:16:23Z,34.200106767,-118.340308967,1503749
45579,2010-06-23T16:43:19Z,42.3288215167,-71.0627482667,105150
45628,2010-10-08T08:17:32Z,55.5898296925,13.0075657368,343286
45656,2010-09-28T06:05:41Z,48.16401493,14.02956748,1069699
45674,2010-09-21T11:06:14Z,48.8160664,9.2832519,286296
45688,2010-07-08T00:28:52Z,30.26955485,-97.74220705,10305
45697,2010-08-31T10:50:13Z,63.50957615,10.13929145,990478
45702,2010-08-27T15:30:41Z,50.9036485309,5.7837975025,296749
45745,2010-08-19T17:49:34Z,52.14145737,5.07919806,1019106
45788,2010-10-11T15:35:43Z,28.075101179,-14.303137114,5332730
45807,2010-08-12T07:22:39Z,59.8594173744,17.6197850704,368161
45815,2010-05-28T07:18:30Z,55.6793581,12.5833417,575964
45817,2010-09-30T00:23:06Z,29.9005953833,-98.2340129667,102242
45864,2009-11-24T10:52:43Z,59.2984641633,17.9919850667,77602
45876,2010-06-25T18:14:13Z,59.9103701363,10.7448291285,320432
45884,2010-06-26T17:37:08Z,49.44552685,8.4716202167,1160880
45902,2010-09-05T09:02:03Z,51.254576204,8.5670882463,3160366
45903,2010-08-30T13:27:51Z,59.913208008,10.752792358,1390443
45903,2010-08-03T06:43:22Z,59.913665286,10.757600069,444985
45925,2010-05-19T06:18:16Z,59.3135495474,18.0441856384,60114
45940,2010-01-02T16:33:23Z,58.15606582,8.0262596,312500
45946,2010-07-23T23:08:12Z,30.5231308833,-97.6902365667,10612
45965,2010-08-20T13:58:28Z,34.05242443,131.80617177,2095272
45979,2010-09-24T09:56:45Z,57.6997961403,11.9801831245,1191919
45979,2010-09-20T18:02:31Z,57.6992969,11.9476591167,1044480
45986,2010-09-23T17:46:05Z,58.941013867,5.6999017,1220731
46014,2010-08-18T08:21:08Z,59.3373158667,18.07610655,567413
46023,2010-09-03T13:29:33Z,51.3887155512,10.329272747,151648
46062,2010-01-03T12:34:17Z,33.5626467667,-86.7520984333,198127
46075,2010-06-17T08:03:18Z,45.3314300024,14.4347584248,488546
46075,2010-01-19T18:47:11Z,46.0219393898,16.5472555161,367862
46094,2010-08-08T20:00:11Z,60.876531601,11.6691488028,1549978
46094,2010-07-10T08:21:51Z,59.9394608804,10.7736504078,875490
46095,2010-06-25T10:32:13Z,37.763164717,20.923935883,1334898
46095,2010-04-03T11:27:38Z,59.64983585,16.5123238333,859754
46101,2010-09-14T07:03:43Z,52.499338959,13.354660995,1525256
46101,2010-08-27T10:14:06Z,52.5063937834,13.3349561691,57346
46101,2010-08-10T08:44:23Z,52.5078949333,13.3284522833,667251
46113,2010-09-30T13:01:49Z,59.121094533,9.7076996,1417130
46119,2010-09-26T10:58:28Z,51.273061992,6.811537664,1184523
46123,2010-05-26T10:19:36Z,48.3292298167,14.3124720167,66970
46128,2010-05-30T11:22:21Z,48.4691655019,7.9446280003,93345
46133,2010-06-10T16:43:49Z,37.0719218363,-76.4933776106,279839
46136,2010-08-23T03:31:08Z,37.5270834423,126.9182039396,1036131
46137,2010-03-18T18:23:45Z,35.38092895,-119.0180827833,536935
46137,2010-02-17T01:26:08Z,35.3867933793,-119.1027889029,82678
46158,2010-09-04T14:46:09Z,36.59270793,30.56809175,2749043
46158,2010-05-18T18:54:24Z,59.910538928,10.7884190921,761727
46164,2010-08-10T06:12:33Z,57.63841145,18.2987065167,1003715
46169,2010-09-03T14:49:29Z,50.9356131339,6.9599568844,270025
46179,2010-09-13T10:07:07Z,46.9278914591,7.377544092,750823
46179,2010-03-14T21:22:40Z,46.9933823787,7.4570453167,546194
46222,2010-04-06T08:00:36Z,53.1469798803,8.180132072,181140
46225,2010-05-09T00:35:25Z,43.6860600544,-79.6196365356,14122
46237,2010-07-25T18:05:14Z,32.8974616458,-97.040348053,10259
46238,2010-05-17T15:41:30Z,41.6032123833,-87.8471798667,414911
46246,2010-10-05T19:17:23Z,59.167233,18.138156,751260
46281,2010-04-27T19:18:22Z,32.86475676,-96.80373114,1024182
46281,2010-04-08T23:20:15Z,32.7992196833,-96.8048457,899804
46335,2010-07-03T02:14:09Z,32.7502700333,-97.3585009167,86423
46335,2010-06-29T13:05:34Z,32.6821218833,-97.4125903,18572
46347,2010-09-17T22:41:59Z,50.093750273,8.223070767,3928894
46350,2010-06-13T21:24:55Z,59.291770533,17.940007233,1274117
46384,2010-09-28T19:55:21Z,48.1313771009,11.5493559837,4545506
46392,2010-09-25T14:56:36Z,48.3539105721,11.7866134644,59342
46392,2010-04-13T11:30:02Z,53.5412254805,9.9657154083,713545
46392,2010-03-06T13:56:20Z,52.4590428435,9.698266983,804907
46393,2010-07-25T16:50:11Z,49.3290657101,11.0207462311,173900
46402,2010-05-22T19:43:34Z,59.9131177833,10.7599097167,298355
46409,2010-09-18T18:10:35Z,46.36300225,-94.245567,528432
46414,2010-04-28T17:04:25Z,59.3402344,18.0528004333,81402
46446,2010-03-13T09:30:45Z,59.2935257762,18.0828523636,76698
46446,2010-02-28T18:03:38Z,59.4626152,18.0908864667,357700
46457,2010-08-02T07:35:43Z,59.92067652,10.82294309,1544732
46460,2010-09-21T00:00:48Z,33.9340583797,-84.3400776386,413400
46468,2010-09-18T03:12:01Z,30.294572286,-97.7192902565,340956
46468,2010-08-28T00:40:49Z,30.3835379067,-97.7394604683,122659
46469,2010-07-23T20:38:08Z,59.3120766464,18.0774986744,143800
46478,2010-06-15T11:14:25Z,59.3366312576,18.0706858635,125199
46497,2010-09-30T20:03:23Z,49.5417523384,17.4268054962,1099683
46532,2010-03-31T15:26:03Z,33.2097115786,-97.145440748,224701
46534,2010-07-08T18:45:16Z,30.4190487692,-97.7033512294,86205
46551,2010-08-27T15:09:44Z,45.528368598,-73.6102374484,1084904
46551,2010-04-08T21:46:49Z,45.53496825,-73.61468958,742694
46554,2010-06-25T10:09:08Z,52.61288715,-1.713057783,1317150
46617,2010-09-12T19:47:37Z,50.1892849667,8.51023405,851310
46619,2010-07-01T17:35:56Z,49.9394413405,11.5825617313,1354780
46620,2010-09-24T07:15:02Z,49.4441596833,7.77243065,536254
46620,2010-05-23T13:03:04Z,51.3305623833,12.3314045333,1160204
46620,2010-02-10T17:43:30Z,51.27223055,12.36479915,438213
46639,2010-08-14T14:39:21Z,26.1048925453,-97.1682836926,1058423
46639,2010-03-29T22:43:46Z,30.2702982789,-97.7546417713,826800
46647,2010-03-17T16:18:15Z,32.6563345,-97.4187085667,461320
46672,2010-07-14T05:51:25Z,49.19236671,12.52847594,1427489
46710,2010-06-29T13:43:48Z,31.9498545193,35.9253251553,1018791
46722,2010-08-10T07:42:14Z,50.0836784132,14.441421032,212828
46726,2010-03-26T16:12:29Z,45.6861728667,-111.0630075333,798100
46767,2010-03-22T16:34:28Z,39.2879739,-84.42998,157737
46777,2010-08-17T15:03:18Z,59.9468066423,10.7744014263,1590738
46779,2010-08-21T18:24:17Z,30.2869919361,-97.7417832613,102036
46780,2010-02-18T07:38:00Z,57.6364656102,18.2850265503,527051
46807,2010-08-12T22:27:14Z,30.1515296833,-98.1781180833,1030303
46821,2010-08-19T10:57:14Z,57.7095352165,11.9736385345,63842
46830,2010-08-17T10:05:44Z,59.664509867,10.62903655,1534530
46835,2010-03-10T04:48:26Z,-23.5531690595,-46.6972053051,678386
46866,2010-01-21T03:51:15Z,37.7963764833,-122.4117697667,215965
46879,2010-03-13T22:19:16Z,30.2637994289,-97.7387425147,703050
46889,2010-06-26T21:48:07Z,37.37406247,-122.05707037,1345600
46910,2010-05-14T03:14:30Z,37.6407380879,-120.9996309276,538083
46942,2010-08-29T12:36:39Z,60.0395426333,10.8843150833,990163
46950,2010-02-05T16:10:42Z,59.3307922667,18.0568467333,114958
46978,2010-09-01T19:30:40Z,50.1013684273,8.6870795488,1571922
47001,2010-08-31T17:46:39Z,51.2235066105,6.7998588294,528844
47029,2010-06-03T08:44:08Z,-34.52487885,138.9616107833,1214898
47048,2010-09-19T21:21:33Z,45.056476583,7.61232375,3940241
47075,2010-09-19T20:38:38Z,30.2297362333,-97.8879492167,704442
47075,2010-09-18T19:48:35Z,30.3170149833,-97.9541960167,309042
47112,2010-06-10T16:37:31Z,57.14334545,-2.106122167,1254251
47116,2009-12-01T17:17:13Z,50.8279874333,6.9046982,152748
47121,2010-03-31T17:37:11Z,34.0331841286,-118.4810119785,467903
47122,2010-06-10T07:04:00Z,52.2750358,-1.5635355833,92916
47139,2010-06-24T11:54:34Z,34.9857063398,135.7585287094,358262
47151,2010-09-15T07:08:03Z,51.462070381,5.69906069,2125366
47170,2010-04-09T15:43:31Z,59.32582795,17.9906163167,108055
47188,2010-10-05T17:01:58Z,24.7637375333,46.7144876667,581759
47189,2010-09-25T18:54:13Z,24.72220633,46.62005116,3938330
47195,2010-10-06T18:11:08Z,21.6773248651,39.1477310658,1215303
47195,2010-09-13T05:37:12Z,24.6807911167,46.6944876833,825399
47202,2010-07-30T18:45:14Z,24.695966017,46.694816717,1337768
47242,2010-05-29T15:48:08Z,18.3945197958,-65.9976196289,71968
47247,2009-12-10T01:19:06Z,18.3875905,-65.7674576833,188087
47251,2010-04-12T18:37:48Z,18.4086150833,-65.98931275,93120
47263,2010-02-19T21:09:18Z,18.4231393837,-66.0744892233,187826
47270,2010-09-15T23:44:13Z,35.9538426667,-83.9392916,787027
47270,2010-09-05T02:24:14Z,33.7669084833,-78.7764612167,877680
47272,2010-05-05T22:21:52Z,36.3021791667,-82.2949732667,178679
47279,2010-03-01T01:19:41Z,41.26629716,-75.8105089,352498
47281,2010-07-27T12:14:06Z,53.3785094183,-1.4628553391,186646
47319,2010-07-17T17:26:57Z,33.4557417167,-112.0731605333,169113
47336,2010-05-04T17:58:59Z,48.2153670649,16.3737731461,962167
47350,2010-05-29T07:14:35Z,48.1873642833,16.3525501167,1081606
47350,2010-04-21T07:25:58Z,48.2171527454,16.3715600967,62415
47350,2010-04-17T07:06:38Z,52.5262905251,13.3901560307,89006
47350,2010-03-24T19:11:18Z,48.2080248383,16.3814652007,625777
47350,2010-02-24T08:16:13Z,48.227055649,16.4001155898,547977
47350,2010-02-11T16:53:43Z,48.1988723833,16.3578944833,63737
47350,2010-02-01T16:55:50Z,48.2421385809,16.4345812798,172893
47361,2010-10-04T05:03:26Z,47.80106065,13.0679755333,1030922
47377,2010-05-21T10:21:22Z,48.2097318,16.3495737167,858988
47410,2010-09-08T20:24:31Z,44.414431362,11.97726115,3362528
47481,2010-06-23T13:48:06Z,40.62186777,-79.92485487,1053794
47488,2010-02-11T17:22:30Z,35.0481188692,-85.2967099199,530005
47496,2010-02-04T16:58:00Z,38.5607452422,-121.4207421562,382503
47499,2010-02-01T19:53:38Z,38.7965538667,-121.2903473,414922
47505,2010-03-08T21:03:54Z,35.0478286331,-85.3097820282,502000
47505,2010-03-06T16:11:00Z,35.0271410885,-85.3173351288,532846
47512,2010-10-08T15:44:31Z,34.8613056833,-82.3946170833,793407
47518,2010-04-10T03:24:10Z,35.0310523333,-85.3004118833,347938
47530,2010-05-13T17:56:50Z,32.844584573,-96.8498468399,26106
47545,2010-04-30T12:33:12Z,33.4680567833,-86.7739466167,79660
47579,2010-10-14T20:34:30Z,34.0571403333,-117.1792026167,340623
47579,2010-08-27T02:29:43Z,34.165052033,-117.306055133,2519159
47586,2010-05-02T18:43:55Z,37.83709645,-122.2621893833,13536
47599,2010-09-18T21:39:22Z,41.0716187333,-71.8583631167,863516
47606,2010-06-05T21:22:57Z,53.2229958667,8.79755585,125332
47612,2009-11-09T16:46:10Z,40.7407460153,-74.0045392513,67247
47613,2010-05-28T20:51:06Z,59.3421381757,18.0876944476,128353
47614,2010-09-04T03:39:28Z,37.3726885167,-122.0578637,40446
47616,2010-04-07T13:01:44Z,45.5093407,6.70610791,863915
47617,2010-04-14T18:43:24Z,48.4408300419,-123.5069687448,940719
47617,2010-03-13T21:33:55Z,48.4434419667,-123.5050759667,281121
47619,2010-05-06T16:28:28Z,32.8441848755,-79.8538131714,1072486
47641,2010-07-31T17:09:40Z,32.7062221623,-97.0793090875,1092132
47643,2010-06-27T17:04:45Z,32.9985681983,-97.2294545174,21643
47643,2010-05-16T01:09:51Z,32.8779172833,-97.2384452667,11551
47643,2010-02-13T19:55:26Z,32.7830572144,-96.806908483,102150
47643,2009-12-29T02:48:44Z,30.2638211074,-97.741574049,61501
47695,2010-03-28T02:41:28Z,37.3945769833,-122.0808653667,23991
47707,2010-08-14T01:49:14Z,39.6798112893,-104.9412453175,183383
47752,2010-09-26T11:03:13Z,57.6977723309,11.9892060757,378986
47752,2010-05-23T07:51:05Z,57.72285225,12.94078155,294895
47761,2010-07-30T02:58:03Z,47.84399245,-122.3065528833,1393909
47783,2010-09-28T16:39:33Z,36.854068181,-75.977971807,1289758
47789,2010-10-13T06:35:49Z,49.85626196,10.23865288,1142352
47789,2010-10-09T17:21:37Z,49.7793900821,10.0412303209,375592
47789,2010-10-09T17:10:58Z,49.7796360239,10.2462530136,4744353
47789,2010-09-25T10:47:34Z,48.7997031571,9.2204406857,1551922
47795,2010-06-28T13:12:11Z,51.3465491333,12.4763755167,494002
47795,2010-06-19T12:45:19Z,51.3395601391,12.379360199,392899
47795,2010-04-08T04:00:32Z,49.8020777833,9.9221051,152382
47795,2010-03-27T08:29:51Z,51.3558908392,12.3848211765,751894
47795,2010-03-12T05:22:10Z,49.8650615463,10.2267426252,333123
47798,2010-08-05T20:36:47Z,49.80269215,9.9214101167,161185
47798,2010-03-21T00:17:07Z,49.7903213501,9.9295501709,590414
47800,2010-08-15T20:19:56Z,49.8301010132,10.0091781616,505221
47840,2010-03-20T01:46:52Z,21.4225097566,39.8261904716,449885
47869,2010-09-25T11:00:38Z,40.81081825,-74.1932829667,4397320
47908,2010-09-04T12:31:55Z,59.9107177851,10.7518601418,47099
47931,2010-09-09T23:18:19Z,49.264443883,-123.183860967,3418645
47948,2010-08-02T13:56:27Z,13.83206975,100.66832458,1545988
47953,2010-09-18T08:53:39Z,14.040438172,100.616809232,3945025
47955,2010-07-25T00:40:46Z,13.712188577,100.424258603,1480797
47972,2010-07-12T13:13:22Z,55.68182951,12.5817672,576138
47972,2010-06-26T07:15:55Z,57.4342094333,10.5415258,258461
47972,2010-04-12T09:19:04Z,55.6810446833,12.5827991167,926084
47975,2010-10-18T17:45:10Z,49.4893520436,8.4339755774,1204691
47975,2010-10-18T17:43:14Z,49.4874614667,8.4349966167,645482
47980,2010-10-03T10:08:12Z,48.267354,7.719217167,1188750
47980,2010-07-28T12:35:26Z,47.9858861277,8.8121724129,761350
47980,2010-07-21T20:26:57Z,48.147952767,7.70170925,1472090
47987,2010-08-09T13:50:29Z,57.7035568003,11.9678664207,93096
47999,2010-04-14T17:43:46Z,49.2312753,-123.0108475,39956
48010,2010-08-06T06:09:46Z,22.38093554,114.1882326,618456
48012,2010-05-12T12:32:22Z,50.7440594939,-1.7412900925,198435
48017,2009-11-26T21:05:07Z,49.289033488,-123.131300211,135571
48048,2010-06-22T18:30:35Z,-33.9081421505,18.4098243713,1322769
48053,2009-11-04T08:53:09Z,47.4522660914,8.5618257523,2269750
48055,2010-06-11T04:51:48Z,28.335916562,-81.572252512,116347
48080,2010-06-17T02:47:34Z,37.7831136,-122.4610562833,244204
48088,2010-04-02T20:36:45Z,33.5402413833,-97.83738585,160546
48088,2010-01-25T23:29:44Z,33.0415083833,-97.0382741333,55913
48090,2009-12-19T21:46:21Z,33.21511165,-97.1329105,162006
48092,2010-05-09T16:51:48Z,33.0706965667,-97.0610545167,32942
48109,2010-07-23T03:52:27Z,33.8094352909,-118.2860076427,221545
48113,2010-10-16T22:12:09Z,33.7729377995,-118.3731001392,520920
48113,2010-09-15T01:34:28Z,34.3834409,-118.5742953667,633001
48123,2010-05-07T01:44:49Z,41.9103892667,-87.6760699833,23474
48129,2010-03-06T22:38:21Z,35.39316615,-97.5658120667,657856
48130,2010-05-02T03:31:37Z,35.5106890337,-97.5849323534,57143
48174,2010-08-08T10:53:53Z,52.5375692,13.4020522167,557267
48174,2010-07-28T10:45:13Z,48.7751129247,9.172039032,134755
48175,2010-05-05T18:24:19Z,51.2189809107,6.7759895325,488892
48178,2010-02-24T12:33:57Z,51.1221771504,6.4355544529,527324
48183,2010-05-26T20:20:16Z,51.2266152787,6.776120772,609145
48188,2010-05-13T12:30:06Z,51.4295361,6.5497874,1107335
48188,2010-04-17T12:29:46Z,51.3515777588,6.5732040405,615530
48203,2010-09-09T12:40:34Z,30.2620048281,-97.7416920662,20063
48203,2010-09-01T13:18:08Z,30.4401433333,-97.7013731,15301
48207,2010-03-30T16:35:30Z,30.26868775,-97.74555595,18205
48211,2010-04-29T07:01:32Z,47.3762229,8.52677795,256050
48219,2010-08-30T17:17:41Z,47.4046805883,8.4025496382,652801
48222,2010-08-24T12:44:58Z,47.3712873459,8.5357439518,1482016
48222,2010-07-23T16:27:31Z,47.49566085,8.7132918,349556
48222,2010-07-13T09:15:30Z,47.3772429995,8.5397416288,879643
48222,2010-06-27T22:06:18Z,47.4214995,8.37487075,1031965
48226,2010-10-01T10:51:03Z,51.51867026,6.33024632,1133392
48235,2010-10-19T04:17:23Z,47.40671467,8.56947696,1438972
48239,2010-03-20T00:17:49Z,47.3742917,8.5249414167,41842
48240,2010-09-24T05:20:12Z,47.184069,7.400694133,2241628
48245,2010-05-13T21:17:02Z,29.9264373779,-90.08228302,488130
48245,2010-05-02T06:36:38Z,29.93811885,-90.0765773333,341546
48250,2010-06-04T17:09:46Z,44.145980835,12.1354522705,1094541
48251,2010-07-10T09:28:59Z,44.0629379,12.44692375,1415707
48253,2010-08-30T06:01:45Z,44.80495005,10.3307635,1514663
48276,2010-06-26T14:07:09Z,54.6200213489,-5.865240097,256533
48277,2010-01-17T17:11:39Z,54.5929347833,-5.6978184167,235912
48277,2009-12-23T15:04:20Z,54.5926448167,-5.9405817,217199
48278,2010-07-05T18:19:58Z,54.5644760132,-5.9078140259,156170
48278,2010-03-20T18:15:54Z,54.600440979,-5.9159393311,394436
